ID Loja,Data,count
Iguatemi Esplanada,2019-09-06,7
Parque Dom Pedro Shopping,2019-11-06,7
Parque Dom Pedro Shopping,2019-09-18,7
Shopping Eldorado,2019-05-06,7
Shopping Barra,2019-07-10,7
Shopping Eldorado,2019-03-23,7
Shopping Eldorado,2019-03-14,7
Parque Dom Pedro Shopping,2019-02-23,7
Ribeirão Shopping,2019-04-12,7
Bourbon Shopping SP,2019-06-22,7
Shopping Morumbi,2019-02-14,7
Shopping Morumbi,2019-02-16,7
Iguatemi Esplanada,2019-09-12,7
Iguatemi Esplanada,2019-09-16,7
Shopping Barra,2019-07-28,7
Shopping Barra,2019-09-08,7
Shopping Barra,2019-09-17,7
Shopping SP Market,2019-10-05,7
Parque Dom Pedro Shopping,2019-10-11,7
Palladium Shopping Curitiba,2019-06-06,7
Palladium Shopping Curitiba,2019-06-09,7
Palladium Shopping Curitiba,2019-06-18,7
Parque Dom Pedro Shopping,2019-08-20,7
Shopping Barra,2019-11-17,7
Shopping Barra,2019-11-19,7
Shopping Barra,2019-10-18,7
Shopping Barra,2019-10-21,7
Shopping Barra,2019-09-26,7
Ribeirão Shopping,2019-06-21,7
Center Shopping Uberlândia,2019-10-19,7
Novo Shopping Ribeirão Preto,2019-06-15,7
Shopping Morumbi,2019-03-15,7
Shopping Barra,2019-10-02,7
Shopping Barra,2019-09-06,7
Shopping União de Osasco,2019-02-02,7
Shopping Barra,2019-08-22,7
Shopping Barra,2019-08-23,7
Shopping União de Osasco,2019-08-12,7
Shopping Barra,2019-11-26,7
Shopping Recife,2019-08-11,7
Shopping União de Osasco,2019-04-17,7
Bourbon Shopping SP,2019-06-21,7
Ribeirão Shopping,2019-04-06,7
Ribeirão Shopping,2019-04-07,7
Ribeirão Shopping,2019-04-21,7
Iguatemi Esplanada,2019-09-29,7
Bourbon Shopping SP,2019-10-05,7
Palladium Shopping Curitiba,2019-04-08,7
Shopping Barra,2019-09-27,7
Norte Shopping,2019-06-12,7
Shopping Barra,2019-11-05,7
Palladium Shopping Curitiba,2019-05-04,7
Shopping SP Market,2019-10-01,7
Shopping Recife,2019-07-01,7
Shopping Center Leste Aricanduva,2019-10-18,7
Shopping Center Leste Aricanduva,2019-09-19,7
Shopping Center Interlagos,2019-02-08,7
Shopping Morumbi,2019-04-20,7
Center Shopping Uberlândia,2019-06-29,7
Ribeirão Shopping,2019-03-08,7
Novo Shopping Ribeirão Preto,2019-08-17,7
Novo Shopping Ribeirão Preto,2019-08-21,7
Shopping Recife,2019-08-14,7
Shopping Recife,2019-08-16,7
Parque Dom Pedro Shopping,2019-08-28,7
Parque Dom Pedro Shopping,2019-07-26,7
Shopping Center Leste Aricanduva,2019-10-29,7
Bourbon Shopping SP,2019-10-12,7
Norte Shopping,2019-05-11,7
Shopping Center Interlagos,2019-01-03,7
Shopping Center Leste Aricanduva,2019-10-04,7
Shopping Morumbi,2019-03-28,7
Shopping Morumbi,2019-04-02,7
Ribeirão Shopping,2019-03-23,7
Shopping União de Osasco,2019-05-10,7
Iguatemi Campinas,2019-10-05,7
Ribeirão Shopping,2019-04-28,7
Ribeirão Shopping,2019-04-29,7
Center Shopping Uberlândia,2019-10-15,7
Shopping Morumbi,2019-04-13,7
Shopping Center Leste Aricanduva,2019-09-30,7
Iguatemi Esplanada,2019-10-11,7
Parque Dom Pedro Shopping,2019-07-27,7
Shopping Recife,2019-09-23,7
Norte Shopping,2019-05-22,7
Shopping União de Osasco,2019-10-31,7
Shopping Morumbi,2019-05-03,7
Novo Shopping Ribeirão Preto,2019-07-14,7
Shopping Center Interlagos,2019-03-16,7
Shopping Center Interlagos,2019-04-17,7
Shopping Center Interlagos,2019-06-25,7
Shopping União de Osasco,2019-10-07,7
Shopping Center Interlagos,2019-04-27,7
Shopping Center Leste Aricanduva,2019-09-05,7
Shopping Center Leste Aricanduva,2019-09-09,7
Shopping Center Leste Aricanduva,2019-09-10,7
Norte Shopping,2019-05-03,7
Shopping Recife,2019-09-24,7
Shopping Recife,2019-08-28,7
Norte Shopping,2019-04-12,7
Iguatemi Campinas,2019-01-09,7
Norte Shopping,2019-04-29,7
Shopping Morumbi,2019-06-02,7
Shopping Center Interlagos,2019-06-03,7
Norte Shopping,2019-04-20,7
Bourbon Shopping SP,2019-10-21,7
Bourbon Shopping SP,2019-11-01,7
Shopping Center Leste Aricanduva,2019-06-01,7
Shopping SP Market,2019-10-31,7
Iguatemi Campinas,2019-04-03,7
Iguatemi Campinas,2019-01-23,7
Iguatemi Campinas,2019-01-26,7
Shopping Recife,2019-11-02,7
Shopping Recife,2019-11-04,7
Shopping Center Leste Aricanduva,2019-07-15,7
Bourbon Shopping SP,2019-11-02,7
Palladium Shopping Curitiba,2019-05-06,7
Shopping Center Interlagos,2019-05-08,7
Passei das Águas Shopping,2019-10-29,7
Passei das Águas Shopping,2019-10-15,7
Passei das Águas Shopping,2019-11-16,7
Ribeirão Shopping,2019-02-11,7
Shopping Center Leste Aricanduva,2019-04-28,7
Shopping Center Interlagos,2019-09-28,7
Shopping Center Leste Aricanduva,2019-04-12,7
Shopping Center Interlagos,2019-08-06,7
Norte Shopping,2019-03-11,7
Shopping Center Interlagos,2019-07-18,7
Shopping Center Interlagos,2019-07-21,7
Shopping Center Leste Aricanduva,2019-05-22,7
Shopping Center Leste Aricanduva,2019-05-28,7
Shopping Vila Velha,2019-06-08,7
Shopping Vila Velha,2019-06-13,7
Shopping Center Interlagos,2019-07-30,7
Shopping Center Interlagos,2019-11-21,7
Shopping Vila Velha,2019-11-13,7
Bourbon Shopping SP,2019-01-19,7
Bourbon Shopping SP,2019-01-20,7
Passei das Águas Shopping,2019-11-30,7
Novo Shopping Ribeirão Preto,2019-07-30,7
Shopping Center Interlagos,2019-11-12,7
Shopping União de Osasco,2019-09-27,7
Iguatemi Campinas,2019-07-11,7
Shopping Center Leste Aricanduva,2019-02-08,7
Shopping Center Leste Aricanduva,2019-02-18,7
Shopping Center Leste Aricanduva,2019-01-24,7
Shopping Center Interlagos,2019-10-10,7
Shopping Recife,2019-10-12,7
Shopping Recife,2019-10-15,7
Shopping Recife,2019-10-18,7
Shopping Iguatemi Fortaleza,2019-10-29,7
Rio Mar Recife,2019-08-12,7
Shopping União de Osasco,2019-05-25,7
Rio Mar Recife,2019-06-28,7
Shopping Vila Velha,2019-03-03,7
Rio Mar Recife,2019-07-25,7
Shopping Vila Velha,2019-08-06,7
Iguatemi Campinas,2019-08-29,7
Shopping SP Market,2019-11-29,7
Palladium Shopping Curitiba,2019-04-21,7
Norte Shopping,2019-02-16,7
Norte Shopping,2019-01-24,7
Shopping SP Market,2019-11-24,7
Shopping União de Osasco,2019-01-31,7
Shopping União de Osasco,2019-01-27,7
Shopping Vila Velha,2019-11-27,7
Bourbon Shopping SP,2019-01-31,6
Shopping União de Osasco,2019-01-09,6
Palladium Shopping Curitiba,2019-04-14,6
Bourbon Shopping SP,2019-11-11,6
Shopping Vila Velha,2019-07-21,6
Shopping Center Interlagos,2019-11-24,6
Shopping SP Market,2019-11-27,6
Passei das Águas Shopping,2019-11-23,6
Passei das Águas Shopping,2019-10-24,6
Shopping Morumbi,2019-07-22,6
Shopping Center Interlagos,2019-08-27,6
Shopping SP Market,2019-11-21,6
Parque Dom Pedro Shopping,2019-07-08,6
Parque Dom Pedro Shopping,2019-07-04,6
Shopping Vila Velha,2019-09-05,6
Shopping Vila Velha,2019-09-04,6
Shopping Vila Velha,2019-09-03,6
Shopping Center Leste Aricanduva,2019-03-24,6
Shopping Center Leste Aricanduva,2019-03-16,6
Shopping Center Leste Aricanduva,2019-03-09,6
Shopping Center Leste Aricanduva,2019-03-20,6
Shopping Center Leste Aricanduva,2019-05-05,6
Shopping Center Leste Aricanduva,2019-04-27,6
Shopping Center Leste Aricanduva,2019-05-17,6
Center Shopping Uberlândia,2019-01-07,6
Norte Shopping,2019-03-06,6
Ribeirão Shopping,2019-06-03,6
Shopping Morumbi,2019-07-26,6
Shopping União de Osasco,2019-04-21,6
Shopping União de Osasco,2019-04-20,6
Passei das Águas Shopping,2019-11-22,6
Passei das Águas Shopping,2019-11-20,6
Iguatemi Campinas,2019-10-01,6
Shopping Morumbi,2019-04-09,6
Shopping Vila Velha,2019-04-16,6
Novo Shopping Ribeirão Preto,2019-07-18,6
Shopping União de Osasco,2019-05-02,6
Shopping Morumbi,2019-05-02,6
Center Shopping Uberlândia,2019-10-12,6
Shopping Morumbi,2019-04-30,6
Shopping Morumbi,2019-04-25,6
Shopping SP Market,2019-02-24,6
Novo Shopping Ribeirão Preto,2019-06-24,6
Shopping Vila Velha,2019-03-27,6
Shopping Midway Mall,2019-11-29,6
Passei das Águas Shopping,2019-09-18,6
Passei das Águas Shopping,2019-09-15,6
Shopping SP Market,2019-03-17,6
Ribeirão Shopping,2019-06-13,6
Bourbon Shopping SP,2019-06-24,6
Parque Dom Pedro Shopping,2019-02-26,6
Center Shopping Uberlândia,2019-10-16,6
Ribeirão Shopping,2019-05-25,6
Ribeirão Shopping,2019-04-04,6
Shopping Morumbi,2019-03-10,6
Shopping Morumbi,2019-03-09,6
Shopping Morumbi,2019-04-05,6
Ribeirão Shopping,2019-05-13,6
Ribeirão Shopping,2019-09-10,6
Iguatemi Esplanada,2019-01-27,6
Bourbon Shopping SP,2019-03-18,6
Passei das Águas Shopping,2019-08-27,6
Center Shopping Uberlândia,2019-07-15,6
Iguatemi Campinas,2019-02-21,6
Shopping Morumbi,2019-09-03,6
Bourbon Shopping SP,2019-03-08,6
Shopping Midway Mall,2019-10-13,6
Shopping Midway Mall,2019-10-29,6
Shopping Midway Mall,2019-10-27,6
Center Shopping Uberlândia,2019-10-08,6
Palladium Shopping Curitiba,2019-01-23,6
Shopping Midway Mall,2019-10-20,6
Shopping Midway Mall,2019-10-17,6
Novo Shopping Ribeirão Preto,2019-06-07,6
Parque Dom Pedro Shopping,2019-01-27,6
Ribeirão Shopping,2019-11-06,6
Ribeirão Shopping,2019-11-04,6
Ribeirão Shopping,2019-10-25,6
Shopping Morumbi,2019-09-21,6
Shopping Morumbi,2019-09-14,6
Passei das Águas Shopping,2019-08-24,6
Passei das Águas Shopping,2019-08-22,6
Shopping Midway Mall,2019-08-21,6
Novo Shopping Ribeirão Preto,2019-04-18,6
Shopping Midway Mall,2019-09-09,6
Ribeirão Shopping,2019-10-20,6
Iguatemi Campinas,2019-11-30,6
Iguatemi Campinas,2019-11-27,6
Novo Shopping Ribeirão Preto,2019-05-11,6
Novo Shopping Ribeirão Preto,2019-05-06,6
Shopping Midway Mall,2019-05-20,6
Shopping Midway Mall,2019-05-17,6
Rio Mar Recife,2019-02-05,6
Center Shopping Uberlândia,2019-05-29,6
Passei das Águas Shopping,2019-08-19,6
Shopping Morumbi,2019-08-30,6
Novo Shopping Ribeirão Preto,2019-04-11,6
Novo Shopping Ribeirão Preto,2019-04-07,6
Shopping Vila Velha,2019-03-15,6
Shopping Vila Velha,2019-03-13,6
Rio Mar Recife,2019-02-15,6
Shopping Midway Mall,2019-05-31,6
Rio Mar Recife,2019-01-06,6
Rio Mar Recife,2019-01-02,6
Shopping Midway Mall,2019-06-17,6
Bourbon Shopping SP,2019-07-08,6
Shopping Midway Mall,2019-01-12,6
Passei das Águas Shopping,2019-06-21,6
Passei das Águas Shopping,2019-07-17,6
Rio Mar Recife,2019-06-19,6
Shopping Midway Mall,2019-02-13,6
Rio Mar Recife,2019-05-09,6
Rio Mar Recife,2019-06-10,6
Shopping Midway Mall,2019-02-07,6
Shopping Midway Mall,2019-02-03,6
Iguatemi Esplanada,2019-02-07,6
Rio Mar Recife,2019-04-30,6
Shopping SP Market,2019-05-06,6
Rio Mar Recife,2019-04-05,6
Parque Dom Pedro Shopping,2019-01-20,6
Shopping SP Market,2019-04-10,6
Novo Shopping Ribeirão Preto,2019-03-31,6
Rio Mar Recife,2019-08-16,6
Shopping Iguatemi Fortaleza,2019-11-05,6
Passei das Águas Shopping,2019-07-23,6
Iguatemi Campinas,2019-08-26,6
Shopping Morumbi,2019-11-17,6
Shopping SP Market,2019-05-18,6
Shopping SP Market,2019-05-16,6
Palladium Shopping Curitiba,2019-02-17,6
Shopping Iguatemi Fortaleza,2019-11-27,6
Shopping Vila Velha,2019-08-05,6
Shopping União de Osasco,2019-06-01,6
Shopping Vila Velha,2019-06-22,6
Parque Dom Pedro Shopping,2019-01-05,6
Center Shopping Uberlândia,2019-09-05,6
Rio Mar Recife,2019-07-02,6
Iguatemi Esplanada,2019-02-18,6
Rio Mar Recife,2019-11-04,6
Passei das Águas Shopping,2019-06-03,6
Passei das Águas Shopping,2019-06-29,6
Passei das Águas Shopping,2019-06-25,6
Shopping Recife,2019-01-24,6
Novo Shopping Ribeirão Preto,2019-02-09,6
Shopping Iguatemi Fortaleza,2019-09-05,6
Shopping Iguatemi Fortaleza,2019-09-29,6
Novo Shopping Ribeirão Preto,2019-03-04,6
Rio Mar Recife,2019-10-19,6
Center Shopping Uberlândia,2019-05-03,6
Rio Mar Recife,2019-09-02,6
Rio Mar Recife,2019-08-28,6
Rio Mar Recife,2019-08-21,6
Rio Mar Recife,2019-07-16,6
Rio Mar Recife,2019-08-17,6
Shopping SP Market,2019-06-11,6
Shopping SP Market,2019-06-04,6
Center Shopping Uberlândia,2019-09-04,6
Bourbon Shopping SP,2019-05-10,6
Shopping SP Market,2019-02-09,6
Parque Dom Pedro Shopping,2019-04-05,6
Shopping Recife,2019-01-17,6
Rio Mar Shopping Fortaleza,2019-01-23,6
Shopping União de Osasco,2019-06-03,6
Shopping Vila Velha,2019-07-01,6
Shopping Iguatemi Fortaleza,2019-08-28,6
Shopping Vila Velha,2019-02-02,6
Rio Mar Recife,2019-11-22,6
Iguatemi Esplanada,2019-03-29,6
Rio Mar Recife,2019-09-25,6
Rio Mar Recife,2019-09-24,6
Iguatemi Campinas,2019-02-09,6
Shopping SP Market,2019-06-18,6
Passei das Águas Shopping,2019-04-17,6
Center Shopping Uberlândia,2019-09-30,6
Iguatemi Campinas,2019-06-25,6
Iguatemi Campinas,2019-06-22,6
Rio Mar Shopping Fortaleza,2019-05-18,6
Shopping Iguatemi Fortaleza,2019-05-29,6
Rio Mar Shopping Fortaleza,2019-04-22,6
Rio Mar Shopping Fortaleza,2019-04-15,6
Rio Mar Shopping Fortaleza,2019-02-27,6
Iguatemi Esplanada,2019-04-18,6
Novo Shopping Ribeirão Preto,2019-02-06,6
Shopping Iguatemi Fortaleza,2019-06-29,6
Shopping Iguatemi Fortaleza,2019-07-22,6
Rio Mar Shopping Fortaleza,2019-04-07,6
Rio Mar Shopping Fortaleza,2019-07-29,6
Rio Mar Shopping Fortaleza,2019-09-12,6
Novo Shopping Ribeirão Preto,2019-08-28,6
Rio Mar Shopping Fortaleza,2019-07-15,6
Shopping Iguatemi Fortaleza,2019-01-22,6
Shopping Iguatemi Fortaleza,2019-01-21,6
Iguatemi Campinas,2019-01-31,6
Iguatemi Campinas,2019-05-18,6
Norte Shopping,2019-11-21,6
Norte Shopping,2019-11-10,6
Rio Mar Shopping Fortaleza,2019-06-25,6
Palladium Shopping Curitiba,2019-11-17,6
Palladium Shopping Curitiba,2019-11-08,6
Shopping Iguatemi Fortaleza,2019-04-02,6
Shopping Iguatemi Fortaleza,2019-03-13,6
Center Shopping Uberlândia,2019-10-30,6
Bourbon Shopping SP,2019-04-14,6
Salvador Shopping,2019-01-26,6
Salvador Shopping,2019-01-15,6
Passei das Águas Shopping,2019-04-26,6
Passei das Águas Shopping,2019-03-15,6
Shopping Vila Velha,2019-10-18,6
Shopping Vila Velha,2019-10-13,6
Shopping União de Osasco,2019-07-16,6
Palladium Shopping Curitiba,2019-10-04,6
Iguatemi Esplanada,2019-05-24,6
Shopping Ibirapuera,2019-10-22,6
Iguatemi Esplanada,2019-04-26,6
Rio Mar Shopping Fortaleza,2019-10-09,6
Shopping Ibirapuera,2019-11-20,6
Shopping Ibirapuera,2019-11-12,6
Shopping Iguatemi Fortaleza,2019-01-11,6
Salvador Shopping,2019-03-28,6
Passei das Águas Shopping,2019-02-06,6
Passei das Águas Shopping,2019-02-03,6
Bourbon Shopping SP,2019-02-16,6
Bourbon Shopping SP,2019-02-13,6
Salvador Shopping,2019-03-12,6
Shopping Ibirapuera,2019-08-12,6
Shopping Ibirapuera,2019-08-09,6
Iguatemi Esplanada,2019-05-13,6
Shopping Ibirapuera,2019-06-21,6
Salvador Shopping,2019-03-05,6
Iguatemi Esplanada,2019-06-11,6
Iguatemi Esplanada,2019-06-09,6
Shopping Vila Velha,2019-01-25,6
Salvador Shopping,2019-02-01,6
Salvador Shopping,2019-01-30,6
Bourbon Shopping SP,2019-04-24,6
Shopping SP Market,2019-08-17,6
Salvador Shopping,2019-05-26,6
Shopping SP Market,2019-01-12,6
Parque Dom Pedro Shopping,2019-05-10,6
Iguatemi Esplanada,2019-06-22,6
Iguatemi Esplanada,2019-06-18,6
Shopping Ibirapuera,2019-06-17,6
Shopping Ibirapuera,2019-06-13,6
Palladium Shopping Curitiba,2019-09-18,6
Palladium Shopping Curitiba,2019-09-05,6
Shopping Ibirapuera,2019-06-28,6
Norte Shopping,2019-09-20,6
Salvador Shopping,2019-04-06,6
Shopping Ibirapuera,2019-07-28,6
Salvador Shopping,2019-03-29,6
Shopping Ibirapuera,2019-03-28,6
Salvador Shopping,2019-08-11,6
Center Shopping Uberlândia,2019-07-30,6
Center Shopping Uberlândia,2019-07-29,6
Center Shopping Uberlândia,2019-07-22,6
Shopping Recife,2019-04-17,6
Novo Shopping Ribeirão Preto,2019-11-22,6
Palladium Shopping Curitiba,2019-01-06,6
Shopping Ibirapuera,2019-05-11,6
Shopping Ibirapuera,2019-04-25,6
Shopping Ibirapuera,2019-04-24,6
Center Shopping Uberlândia,2019-11-12,6
Shopping Ibirapuera,2019-05-31,6
Shopping Ibirapuera,2019-05-30,6
Salvador Shopping,2019-06-24,6
Palladium Shopping Curitiba,2019-02-05,6
Shopping Ibirapuera,2019-01-30,6
Shopping Ibirapuera,2019-01-26,6
Passei das Águas Shopping,2019-01-28,6
Iguatemi Campinas,2019-08-14,6
Iguatemi Campinas,2019-08-05,6
Passei das Águas Shopping,2019-03-02,6
Novo Shopping Ribeirão Preto,2019-09-10,6
Salvador Shopping,2019-08-04,6
Palladium Shopping Curitiba,2019-08-26,6
Shopping Ibirapuera,2019-03-03,6
Bourbon Shopping SP,2019-09-14,6
Salvador Shopping,2019-09-08,6
Salvador Shopping,2019-07-26,6
Shopping Ibirapuera,2019-04-11,6
Shopping Ibirapuera,2019-04-07,6
Shopping Ibirapuera,2019-04-03,6
Salvador Shopping,2019-10-31,6
Salvador Shopping,2019-10-30,6
Shopping Ibirapuera,2019-01-15,6
Shopping Ibirapuera,2019-01-13,6
Shopping Vila Velha,2019-09-16,6
Shopping Recife,2019-05-01,6
Shopping Recife,2019-04-29,6
Novo Shopping Ribeirão Preto,2019-10-01,6
Passei das Águas Shopping,2019-01-07,6
Shopping Recife,2019-06-10,6
Shopping Ibirapuera,2019-02-18,6
Norte Shopping,2019-08-19,6
Iguatemi Esplanada,2019-07-07,6
Iguatemi Esplanada,2019-07-04,6
Salvador Shopping,2019-09-05,6
Salvador Shopping,2019-09-27,6
Bourbon Shopping SP,2019-09-22,6
Bourbon Shopping SP,2019-09-20,6
Shopping Barra,2019-01-06,6
Bourbon Shopping SP,2019-04-30,6
Shopping Recife,2019-06-08,6
Parque Dom Pedro Shopping,2019-11-15,6
Palladium Shopping Curitiba,2019-07-09,6
Palladium Shopping Curitiba,2019-07-08,6
Shopping Barra,2019-01-23,6
Shopping Eldorado,2019-10-28,6
Norte Shopping,2019-08-11,6
Shopping Barra,2019-01-13,6
Shopping Vila Velha,2019-01-09,6
Shopping Vila Velha,2019-01-05,6
Shopping Eldorado,2019-11-25,6
Shopping Eldorado,2019-11-11,6
Shopping Barra,2019-04-20,6
Shopping Barra,2019-02-20,6
Parque Dom Pedro Shopping,2019-09-23,6
Shopping Recife,2019-11-25,6
Shopping Eldorado,2019-08-28,6
Shopping Barra,2019-03-09,6
Shopping Barra,2019-03-07,6
Shopping Eldorado,2019-08-17,6
Shopping Eldorado,2019-08-09,6
Norte Shopping,2019-07-14,6
Shopping Barra,2019-02-22,6
Shopping Barra,2019-02-07,6
Shopping Barra,2019-03-04,6
Shopping Eldorado,2019-09-02,6
Shopping Eldorado,2019-08-26,6
Shopping Eldorado,2019-09-15,6
Palladium Shopping Curitiba,2019-06-10,6
Parque Dom Pedro Shopping,2019-09-24,6
Iguatemi Campinas,2019-07-30,6
Iguatemi Esplanada,2019-09-09,6
Shopping Eldorado,2019-04-14,6
Shopping Eldorado,2019-04-01,6
Norte Shopping,2019-06-04,6
Shopping Barra,2019-06-16,6
Shopping Barra,2019-07-15,6
Iguatemi Esplanada,2019-08-25,6
Shopping Eldorado,2019-06-19,6
Palladium Shopping Curitiba,2019-06-21,6
Palladium Shopping Curitiba,2019-02-23,6
Shopping Barra,2019-05-08,6
Shopping Barra,2019-05-02,6
Center Shopping Uberlândia,2019-02-17,6
Shopping Eldorado,2019-02-16,6
Parque Dom Pedro Shopping,2019-09-14,6
Parque Dom Pedro Shopping,2019-09-04,6
Shopping Vila Velha,2019-06-02,6
Shopping Barra,2019-09-04,6
Shopping Barra,2019-09-02,6
Norte Shopping,2019-05-14,6
Norte Shopping,2019-06-15,6
Shopping Eldorado,2019-03-13,6
Shopping Barra,2019-08-31,6
Shopping Barra,2019-08-27,6
Shopping Barra,2019-08-21,6
Shopping Barra,2019-08-19,6
Shopping Eldorado,2019-03-17,6
Shopping Eldorado,2019-03-22,6
Palladium Shopping Curitiba,2019-06-11,6
Shopping União de Osasco,2019-10-28,6
Norte Shopping,2019-05-29,6
Shopping Center Interlagos,2019-01-28,6
Shopping Center Leste Aricanduva,2019-11-02,6
Shopping Recife,2019-07-21,6
Parque Dom Pedro Shopping,2019-08-07,6
Shopping Recife,2019-08-13,6
Iguatemi Esplanada,2019-10-03,6
Center Shopping Uberlândia,2019-11-27,6
Bourbon Shopping SP,2019-04-03,6
Shopping União de Osasco,2019-10-25,6
Shopping Center Interlagos,2019-01-10,6
Iguatemi Esplanada,2019-10-23,6
Shopping Eldorado,2019-01-03,6
Shopping Barra,2019-11-06,6
Shopping Barra,2019-09-20,6
Shopping União de Osasco,2019-10-03,6
Norte Shopping,2019-04-14,6
Shopping Recife,2019-08-30,6
Center Shopping Uberlândia,2019-01-08,6
Shopping Center Interlagos,2019-03-24,6
Iguatemi Esplanada,2019-11-11,6
Shopping Center Interlagos,2019-03-02,6
Shopping Center Interlagos,2019-02-27,6
Shopping Center Interlagos,2019-02-26,6
Shopping Center Leste Aricanduva,2019-08-13,6
Shopping Center Leste Aricanduva,2019-09-15,6
Center Shopping Uberlândia,2019-01-18,6
Shopping Center Interlagos,2019-02-15,6
Shopping Center Interlagos,2019-02-12,6
Shopping Center Interlagos,2019-02-10,6
Shopping Center Interlagos,2019-02-06,6
Bourbon Shopping SP,2019-11-03,6
Shopping Center Leste Aricanduva,2019-07-18,6
Shopping Recife,2019-11-07,6
Shopping SP Market,2019-01-02,6
Parque Dom Pedro Shopping,2019-07-12,6
Shopping Recife,2019-09-11,6
Shopping Center Interlagos,2019-06-10,6
Shopping União de Osasco,2019-09-11,6
Palladium Shopping Curitiba,2019-05-07,6
Norte Shopping,2019-05-01,6
Shopping União de Osasco,2019-10-09,6
Shopping Center Interlagos,2019-06-26,6
Shopping Center Interlagos,2019-05-19,6
Norte Shopping,2019-04-10,6
Norte Shopping,2019-04-28,6
Norte Shopping,2019-04-25,6
Bourbon Shopping SP,2019-11-28,6
Shopping Center Interlagos,2019-07-28,6
Norte Shopping,2019-01-03,6
Shopping Center Leste Aricanduva,2019-05-15,6
Parque Dom Pedro Shopping,2019-07-09,6
Shopping Vila Velha,2019-06-19,6
Shopping Recife,2019-10-11,6
Shopping Recife,2019-11-14,6
Shopping Recife,2019-11-13,6
Shopping Recife,2019-11-10,6
Shopping Center Leste Aricanduva,2019-05-30,6
Shopping Center Leste Aricanduva,2019-05-29,6
Iguatemi Esplanada,2019-11-24,6
Shopping Center Interlagos,2019-05-27,6
Shopping Center Interlagos,2019-07-04,6
Iguatemi Campinas,2019-01-20,6
Bourbon Shopping SP,2019-05-27,6
Shopping Vila Velha,2019-07-16,6
Iguatemi Campinas,2019-03-23,6
Iguatemi Campinas,2019-03-22,6
Shopping Center Leste Aricanduva,2019-01-23,6
Shopping Center Leste Aricanduva,2019-02-16,6
Shopping Center Interlagos,2019-10-27,6
Shopping Center Interlagos,2019-10-18,6
Shopping Center Leste Aricanduva,2019-02-05,6
Shopping SP Market,2019-11-14,6
Shopping Center Interlagos,2019-09-19,6
Shopping Center Interlagos,2019-10-11,6
Shopping Center Interlagos,2019-10-07,6
Shopping Center Leste Aricanduva,2019-02-25,6
Shopping Center Leste Aricanduva,2019-03-03,6
Shopping Center Interlagos,2019-09-08,6
Shopping SP Market,2019-02-14,6
Ribeirão Shopping,2019-01-18,6
Ribeirão Shopping,2019-01-13,6
Shopping Morumbi,2019-06-16,6
Passei das Águas Shopping,2019-11-09,6
Passei das Águas Shopping,2019-11-04,6
Iguatemi Campinas,2019-09-19,6
Passei das Águas Shopping,2019-11-06,6
Novo Shopping Ribeirão Preto,2019-07-05,6
Shopping Morumbi,2019-06-26,6
